year,company,auwgr,lkpp,hlr_lag1,hlr_lag2,hlr_lag3,hlr_lag4,hlr_lag5,mer,der,oer,prem_write_net_lag1,claim_set_net_lag1,exp_management_lag1,exp_comm_incur_net_lag1,exp_other_lag1,prem_liab_diff_lag1,claim_liab_diff_lag1,uw_gain_lag1,class_bonds,class_cnstr_engr,class_cpr,class_fire,class_health,class_mac,class_mahl,class_motor,class_others,class_pa,class_prof_indm,class_pub_lia,class_wic
2005,c081,-0.74612118873022,1.8709555884730942,-2.5831021611781355,-2.3313793859704193,-2.072923743908485,-2.03942630094559,-2.1440091508069727,-0.5877947179954129,-0.05564686223553014,-0.0,1061222.1,-8415.3,-594076.9,-56241.6,-0.0,-96458.09999999998,-462335.1999999997,-156305.0,0,0,0,0,0,0,0,0,0,0,1,0,0
2007,c081,0.045331524048820855,1.5849384719852928,-2.4639347401445906,-1.9997968385328118,-2.072923743908485,-2.0394263009455904,-2.1440091508069727,-0.5072525784507351,0.26375905200789995,-0.0,382788.0,-0.0,-184924.0,96156.0,-0.0,107552.0,-349068.0,52504.0,0,0,0,0,0,0,0,0,0,0,1,0,0
2008,c081,-0.7012970343334113,2.0836798632868128,-2.96639901696816,-2.358601957245011,-1.8617813053690278,-2.03942630094559,-2.1440091508069727,-0.706375118361504,0.2078894000283322,-0.0,402369.0,-0.0,-270689.0,79665.0,-0.0,93185.0,-286290.0,18240.0,0,0,0,0,0,0,0,0,0,0,1,0,0
2009,c081,0.1333562570690909,0.8016847287327958,-1.7567942101518095,-2.8165583517272217,-2.20616103129928,-1.8449896061928222,-2.1440091508069727,-0.3058625799367623,-0.1707575056680121,-0.0,1573744.0,-0.0,-458428.0,-255932.0,-0.0,-1770911.0,-192135.0,-1103662.0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010,c081,-0.11294085868128627,-10.01283377982379,-2.1246624692649654,-1.767773660753348,-2.660929717506907,-2.182275874953869,-1.9198824374010515,-0.7933784531694158,-0.22146289493942437,-0.0,1035317.0,-12118.0,-782284.0,-218366.0,-0.0,1183865.0,-1068348.0,138066.0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,c081,0.8435914652342584,1.824761751477147,-2.214965870534456,-2.1188097344576917,-1.7444927097405565,-2.6325031476479333,-2.2451982715562115,-0.5183694964587976,-0.07480082028552883,-0.0,1451202.0,-6451.0,-716437.0,-103382.0,-0.0,22469.0,-811301.0,-163900.0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012,c081,-0.5361443340018877,-2.19550609076776,-1.9884544519510974,-2.209995002104271,-2.0960719709818436,-1.741596237558479,-2.6836246918489897,-0.5668098624702868,-0.0756687401599111,-0.0,1554864.0,-1765.0,-839345.0,-112052.0,-0.0,-113917.0,823885.0,1311670.0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013,c081,-0.30703853709504697,1.2641066969088501,-2.0789295255953277,-1.988075624081173,-2.19606026208634,-2.0921739063887395,-1.7588193599830149,-0.7075166278315244,-0.07480883524067956,-0.0,1627392.0,-82785.0,-1096578.0,-115946.0,-0.0,-120127.0,-1084473.0,-872517.0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014,c081,-0.22806937735332278,1.7327004724759336,-2.7409604237681084,-2.0780924259695324,-1.981596623843171,-2.193537025995779,-2.1038239135478993,-0.689083109855114,-0.07731686890735931,-0.0,998233.0,-2005.0,-655110.0,-73505.0,-0.0,306330.0,-880439.0,-306496.0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,c081,-0.5985867244827239,1.939366592350659,-3.3741202338166127,-2.7370843159387,-2.0737495371168477,-1.9805330660138831,-2.200213396145364,-0.7373047802364957,-0.01075418160520188,-0.0,1055157.0,-271119.0,-740926.0,-10807.0,-0.0,-25867.0,-247087.0,-240649.0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013,c081,-1.7147054920836995,0.19299281017732808,-6.460992456732139,-5.845896504979891,-3.727558748415733,-6.161512928979326,-8.657075058658661,-0.5741093389456602,-0.4708159849887162,-0.0,197185.0,-151832.0,-107815.0,-88417.0,-0.0,95965.0,-965855.0,-1020769.0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014,c081,0.5730181813088955,0.4447248665619289,-5.401877629199361,-6.545431857825912,-5.966063270885649,-3.785666883342136,-6.225798542659341,-0.26711240127460806,-0.2223180443189751,-0.0,520003.0,-213513.0,-132285.0,-110101.0,-0.0,-63243.0,-892513.0,-891652.0,0,0,0,0,0,0,1,0,0,0,0,0,0
2005,c081,-0.27564521316513596,2.564324172990496,-1.2547110560343613,-1.265853948438269,-1.2588386032421297,-1.2773570881993948,-1.2774422022463952,-0.37602830949021615,0.010118810861663184,-0.0,966821.4444444445,-146935.22222222222,-346240.22222222225,9317.222222222223,-0.0,-135285.77777777775,-94806.77777777775,252870.66666666666,0,0,0,0,0,0,0,0,1,0,0,0,0
2006,c081,-0.19049663497224592,0.952662709806744,-1.548392478005915,-1.265853948438269,-1.2588386032421297,-1.2773570881993948,-1.2774422022463952,-0.2824489868848944,0.04519544008862524,-0.0,1399150.0,-12098.0,-376370.0,60224.0,-0.0,-196309.0,-1260266.0,-385669.0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007,c081,0.5671529981174045,3.2694927943103127,-2.6918803702913006,-1.4917861533005545,-1.2588386032421297,-1.2773570881993948,-1.2774422022463952,-0.7812964754506581,-0.14757426054302217,-0.0,524067.0,-43268.0,-389954.0,-73656.0,-0.0,464771.0,-581793.0,-99833.0,0,0,0,0,0,0,0,0,1,0,0,0,0
2008,c081,0.30890173384922576,5.008631713554987,-1.5347294794314268,-2.4641339179410733,-1.448883976508307,-1.2773570881993948,-1.2774422022463952,-0.27590415028918397,0.031052891118994723,-0.0,2914062.0,-639395.0,-765716.0,86181.0,-0.0,-490266.0,547853.0,1652719.0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010,c081,-0.8320379965457686,3.3227005738266215,-1.0525223106687773,-1.5207278394062262,-2.2956292441350854,-1.4324600670528844,-1.2774422022463952,-0.41588741400530493,0.006242245702435005,-0.0,3629439.0,-627656.0,-1437560.0,21577.0,-0.0,-990916.0,526256.0,1121140.0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011,c081,-3.535840188014101,1.091937765205092,-1.0516908528797593,-1.0580768648699088,-1.5064186464957816,-2.1798466865120507,-1.4083639230674376,-1.08014896373057,0.11810233160621764,-0.0,4632.0,-0.0,-4765.0,521.0,-0.0,-2867.0,-1375.0,-3854.0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013,c081,-1.1221268882175226,1.1700732921803025,-0.9869564908322074,-1.057077416801822,-1.0616817621364527,-1.068827017299761,-1.485386414482097,-0.7507758146651685,-0.0031462930642886175,-0.0,125481.0,-0.0,-89722.0,-376.0,-0.0,-106503.0,-739.0,-71859.0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,c081,2.001725756153683,2.1258333455435245,-0.9634180882484521,-1.0302256154962104,-0.9992565443454287,-1.067860020257167,-1.0739546854335447,-0.2016614283941938,-0.21131570241098382,-0.0,145086.0,-0.0,-27865.0,-29199.0,-0.0,9095.0,-77344.0,19773.0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009,c081,-0.431537301056039,1.4327701953277272,-0.9147359153366124,-0.8105669395687028,-0.7850231291028151,-1.1935896087712499,-1.0737551118764639,-0.32963419963945495,-0.10600218870638921,-0.0,3153004.0,-752641.5,-989845.6666666666,-318309.8333333333,-0.0,-742699.3333333335,-705294.0,-355786.3333333333,0,0,0,0,0,0,0,0,0,0,0,0,1
2010,c081,-0.7657795815012562,1.0524898987110833,-0.8984682469104953,-0.8105669395687028,-0.7850231291028151,-1.1935896087712499,-1.0737551118764639,-0.383153330469273,-0.12232655783237255,-0.0,800728.0,-107129.0,-292192.0,-93286.0,-0.0,-109465.0,-544200.0,-345544.0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011,c081,-0.5926405417768429,0.7765045786013879,-1.0323106545031153,-0.8188769936305264,-0.7850231291028151,-1.1935896087712499,-1.0737551118764639,-0.38041373861494976,-0.1214412884736181,-0.0,2037760.0,-744346.0,-738278.0,-235684.0,-0.0,-802211.0,-1077716.0,-1560475.0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012,c081,-0.17695556589479808,0.9608625238179235,-1.1748013813319527,-0.9593178596526344,-0.7964254961373303,-1.1935896087712499,-1.0737551118764639,-0.43191777422838007,-0.14758660566902812,-0.0,1982809.0,-590861.0,-815629.0,-278701.0,-0.0,-121928.0,-1350783.0,-1175093.0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,c081,0.22146501664636178,3.421219241429385,-0.7756265113338702,-0.7072009769815188,-1.0884984536106461,-1.1353342861006708,-1.0203005471954183,-0.2362638737860663,-0.11693843717464024,-0.0,4151174.0,-1232868.0,-934069.0,-462316.0,-0.0,-176943.0,196450.0,1541428.0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,c081,1.0510435563893241,2.867827884932281,-0.979158700599075,-0.7726537303468562,-0.7060096921358253,-1.2294095305212707,-1.087560081377089,-0.29152513097851335,-0.1598058426096242,-0.0,2923762.0,-862835.0,-811762.0,-444985.0,-0.0,768456.0,-925125.0,647511.0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010,c081,-0.05316452765212193,-1.9000415387527068,-0.8517763250539571,-1.2860205777957496,-1.1371178836163118,-1.1159101054005043,-0.8829276049295595,-1.1245321656339342,0.12146113346183202,-0.0,773030.0,-182171.0,-827902.0,89422.0,-0.0,625279.0,-36259.0,441399.0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,c081,0.5669014280544498,2.008383360108227,-0.9409646372059793,-0.945927264089504,-1.1371178836163118,-1.1159101054005045,-0.8829276049295595,-0.6372754245226423,0.05426122430077695,-0.0,950126.0,-15092.0,-576659.0,49100.0,-0.0,155024.0,-613012.0,-50513.0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014,c081,0.20620979580465537,0.7744243164661785,-1.5512443521814996,-1.355134237027106,-1.310292111515894,-0.9663087371981713,-0.8302632617725632,-0.985198550695597,0.28610072264838704,-0.0,548953.0,-626736.0,-515074.0,149577.0,-0.0,54455.0,-136572.0,-525397.0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,c081,0.5883572089099434,3.9416170404471287,-1.155639806277403,-1.5494117613845,-1.3218063139840848,-1.28802119829637,-0.8991017701076627,-0.9933609725084562,0.426269389985606,-0.0,559954.0,-10778.0,-529749.0,227325.0,-0.0,-88646.0,-42638.0,115468.0,0,0,0,1,0,0,0,0,0,0,0,0,0
2009,c081,0.08822333190229795,4.223690828247365,-1.351111204505276,-1.2859542638368728,-1.220747382698022,-1.3709810646027316,-1.4007789480726183,-0.4167196715035359,-0.14051825224786257,-0.0,2284225.5,-232540.0,-906554.0,-305690.8333333333,-0.0,-128123.16666666651,-180149.5,531168.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010,c081,0.17295352740512673,3.2727950169231206,-1.555225235210902,-1.2859542638368728,-1.220747382698022,-1.3709810646027316,-1.4007789480726183,-0.5033426698253731,-0.13319613933302163,-0.0,1150682.0,-12745.0,-551607.0,-145968.0,-0.0,379881.0,-718726.0,101517.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011,c081,-0.14967817480313322,3.0764993675035615,-1.3433076080375344,-1.450348266554286,-1.220747382698022,-1.3709810646027316,-1.4007789480726183,-0.4286545829381847,-0.09844721479167003,-0.0,1928599.0,-12815.0,-787336.0,-180824.0,-0.0,-340383.0,-273683.0,333558.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012,c081,0.42891345335899683,1.6504003014034097,-1.3415978981035719,-1.3189499836180658,-1.3753655516553456,-1.3709810646027316,-1.4007789480726183,-0.46383541174926335,-0.10711738420050282,-0.0,2978791.0,-58217.0,-1315875.0,-303886.0,-0.0,-752913.0,-993760.0,-445860.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,c081,0.36891668047732984,6.0127777266188875,-1.4215770363081557,-1.2830163011436693,-1.1513856641432085,-1.347370637029445,-1.3644144450063704,-0.40142012778034203,-0.2164786788074539,-0.0,1893562.0,-132207.0,-723918.0,-390396.0,-0.0,243733.0,-426449.0,464325.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,c081,-0.3225219043597593,1.1137722986914618,-0.24450169346166345,-0.042568352158767024,-0.042568352158767024,-0.042568352158767024,-0.042568352158767024,-1.2792210913866287,0.03529711793260324,-0.0,298501.0,-0.0,-363665.5,10034.5,-0.0,-184649.5,-83359.5,-323139.0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014,c081,-1.1340469675019227,1.1108765757842276,-0.212201587779557,-0.042568352158767024,-0.24886630304703516,-0.24886630304703516,-0.24886630304703516,-0.4870368415496675,0.043588356381294206,-0.0,37892.0,-0.0,-17576.0,1573.0,-0.0,-32514.0,-1596.0,-12221.0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015,c081,-3.1532490247262515,1.1139690939375344,-0.2480587589755764,-0.042568352158767024,-0.28154773658265586,-0.28154773658265586,-0.28154773658265586,-1.3329089982293287,0.03473520416376026,-0.0,559110.0,-0.0,-709755.0,18496.0,-0.0,-336785.0,-165123.0,-634057.0,0,0,1,0,0,0,0,0,0,0,0,0,0
2005,c008,0.2543121861276226,1.5023965279067972,-2.252159930548314,-2.238145119963189,-2.188683840393688,-2.081632524517079,-2.063980286548912,-0.0431180492697102,-0.2917286947879533,-0.0,3908948.6923076925,-2553755.3076923075,-160520.23076923078,-1086050.0,-0.0,83572.15384615376,-131625.76923076995,60569.53846153846,0,0,0,1,0,0,0,0,0,0,0,0,0
2006,c008,-0.549298887088717,2.3157927488862784,-1.5066205758545532,-2.238145119963189,-2.188683840393688,-2.0816325245170786,-2.063980286548912,-0.031225920807410913,-0.2983378341013478,-0.0,3981913.0,-1061415.0,-118418.0,-1131386.0,-0.0,-153151.0,-504894.0,1012649.0,0,0,0,1,0,0,0,0,0,0,0,0,0
2007,c008,0.6851815855679576,0.807487170833978,-1.559177643008165,-1.6755370041810587,-2.1886838403936877,-2.081632524517078,-2.0639802865489125,-0.03471724402447974,-0.29171633088276655,-0.0,5991403.0,-3452939.0,-198100.0,-1664562.0,-0.0,-842291.0,-3124582.0,-3291071.0,0,0,0,1,0,0,0,0,0,0,0,0,0
2009,c008,-0.2947277148526971,3.4367025585797397,-1.2247624118828155,-1.3160633751172688,-1.6723752094626085,-1.7199591133190626,-2.0639802865489125,-0.046942248121764354,-0.40881608987176127,-0.0,5332398.0,-1981859.0,-238395.0,-2076162.0,-0.0,288183.0,142073.0,1466238.0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,c008,0.6618698331635854,1.0381601849294344,-1.4055272453737833,-1.2649496931537803,-1.3524119809830644,-1.6668542723966393,-1.7403428628416582,-0.04800178497369929,-0.30005770268960197,-0.0,6457238.0,-2176377.0,-295199.0,-1845280.0,-0.0,320401.0,-4363910.0,-1903127.0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,c008,-2.86590526261315,-13.35787240653753,-1.293691673789433,-1.425509245516761,-1.2904436945408124,-1.361581944276546,-1.6816682977474653,-0.03755034104907537,-0.3960916664788024,-0.0,6964247.0,-2128222.0,-249057.0,-2627124.0,-0.0,-299098.0,2948679.0,4609425.0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014,c008,0.5488170023458173,5.897845545657612,-3.110213521799913,-3.1937259321058,-2.2954492894687952,-1.3194413011532158,-1.4471153612087957,-0.042357048302608245,0.0806024145627607,-0.0,2202055.0,-895429.0,-88831.0,169039.0,-0.0,103590.0,418473.0,1908897.0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,c008,-1.6324310578856034,3.4681053939004998,-2.9760408702658836,-3.1042580179014867,-3.1860191897562333,-2.290622824994903,-1.3246120329087727,-0.02631248141181286,-0.1446707010005824,-0.0,2091382.0,-578326.0,-52409.0,-288154.0,-0.0,-115780.0,91073.0,1147786.0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,c008,3.1400433397905245,-0.18189903217368558,-3.7433335361406477,-3.464473382048501,-2.968021776547787,-3.091710464088498,-3.1716425273139213,-0.036933025318452134,-0.08761283828290982,-0.0,646722.0,-573184.0,-22748.0,-53963.0,-0.0,108520.0,4020054.0,4125401.0,0,0,0,1,0,0,0,0,0,0,0,0,0
2005,c008,0.21301667821365597,3.387605430827798,-4.214638380899896,-4.162755090920022,-4.104723192427164,-3.8854636992399896,-3.7045086240688727,-0.042343333627691576,-0.22114493302308025,-0.0,3248265.923076923,-1813436.8461538462,-130992.76923076923,-684131.0,-0.0,542296.230769231,312272.76923076995,1474274.3076923077,0,0,0,0,0,0,0,0,1,0,0,0,0
2006,c008,0.8004219506863786,1.9174620924741417,-3.227228160419021,-4.162755090920022,-4.104723192427164,-3.8854636992399896,-3.7045086240688727,-0.031225844243503706,-0.24750781280199344,-0.0,5044605.0,-918256.0,-150021.0,-1189123.0,-0.0,2294330.0,-4006950.0,1074585.0,0,0,0,0,0,0,0,0,1,0,0,0,0
2008,c008,-0.5281824714990364,1.2344337224332258,-2.407474197808331,-2.5968629398679344,-3.469230547613845,-3.8854636992399896,-3.7045086240688723,-0.04183125474285517,-0.23426333730889784,-0.0,7934303.0,-5495841.0,-316097.0,-1770206.0,-0.0,-2884.0,-928759.0,-579484.0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010,c008,0.5961383721773658,-3.4842354568605054,-3.7121786176038336,-2.9161483431972823,-2.539753139308395,-2.7033232616536016,-3.3446679005701743,-0.048001856975025584,-0.21267796010661816,-0.0,3324762.0,-2472691.0,-151995.0,-673432.0,-0.0,2086117.0,1340804.0,3453565.0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011,c008,1.6835344171303859,7.69567255192661,-3.8901967860050397,-3.72107438468069,-2.9413497951996206,-2.5511277016137983,-2.7005472768967356,-0.03755038029869419,-0.2500640122416275,-0.0,4728783.0,-2358517.0,-169112.0,-1126189.0,-0.0,557552.0,1186492.0,2819009.0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012,c008,1.30141724620133,-1.188856484354224,-4.319040825809979,-3.8934057531992865,-3.7253528238827283,-2.9408232863055974,-2.5537352716058472,-0.05929100718861215,-0.10619949759497267,-0.0,2682298.0,-2751662.0,-151463.0,-271294.0,-0.0,486320.0,4521542.0,4515741.0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013,c008,1.4795043103448275,-1.5569242699671557,-4.6506802196139425,-4.316339329983177,-3.894089355926343,-3.7126365535989043,-2.9354203229346276,-0.07138292739856493,-0.2865355619280634,-0.0,1919356.0,-1942715.0,-130485.0,-523775.0,-0.0,519970.0,2655532.0,2497883.0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014,c008,-2.380735689188043,-1.3555806318495716,-5.211417648073246,-4.645227493402875,-4.312626706241654,-3.883650370829011,-3.697331793942482,-0.04235735452586207,-0.2287389547413793,-0.0,1113600.0,-981569.0,-44923.0,-242594.0,-0.0,7851.0,1795211.0,1647576.0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,c008,-2.0864774192444786,0.3034963736468421,-6.128781790267652,-5.202001684480825,-4.639532265813622,-4.3009180884407066,-3.8715285155292096,-0.026311814502410588,-0.06378175958159929,-0.0,1049329.0,-909600.0,-26295.0,-63741.0,-0.0,-38801.0,-2509067.0,-2498175.0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017,c008,0.5245635573811979,-0.08364240302892448,-7.740032242339774,-7.474990965034758,-6.101816935849743,-5.179862427880946,-4.615342329963774,-0.056252874457428284,0.08851647107008757,-0.0,437039.0,-384105.0,-23414.0,36843.0,-0.0,-118.0,5609312.0,5675557.0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018,c008,1.6253702609458094,3.6999860706989414,-7.8983878491868555,-7.721450803617599,-7.4581198783733536,-6.0862320287786,-5.1661659624119824,-0.024598171615491285,-0.19082524099245599,-0.0,478127.0,-294984.0,-11201.0,-86894.0,-0.0,20075.0,145685.0,250808.0,0,0,0,0,0,0,0,0,1,0,0,0,0
2005,c008,-2.1527603325557747,0.7842185799540498,-5.663947302035414,-5.03833915325953,-4.367305384281204,-4.125772972112592,-4.1695958158674,-0.0401621584850469,-0.2652429826276988,-0.0,135693.46153846153,-49772.53846153846,-5190.2307692307695,-34277.846153846156,-0.0,2264.307692307688,-125521.923076923,-76804.76923076923,0,0,0,0,0,0,0,0,0,1,0,0,0
2006,c008,-0.35369973450468806,0.3533340143075021,-4.177655775135223,-5.03833915325953,-4.367305384281204,-4.125772972112592,-4.1695958158674,-0.03121299120760811,-0.3074929720677074,-0.0,100314.0,-6737.0,-2982.0,-29377.0,-0.0,-11632.0,-265538.0,-215952.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009,c008,-2.4775355772412992,1.7955968536221227,-1.3039073138010722,-4.44416105692569,-3.6948692748722918,-3.724557332667932,-4.1695958158674,-0.0469418969732319,-0.2235685211153994,-0.0,322324.0,-23383.0,-14410.0,-68630.0,-0.0,-81630.0,-74495.0,59776.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,c008,-2.3898549325172516,0.339604530328505,-2.27252655825531,-1.4253078334335878,-4.197478926408718,-3.6178840366512337,-3.7659799259484847,-0.0480017710355191,-0.5115790391685078,-0.0,223598.0,-224140.0,-10222.0,-108941.0,-0.0,29712.0,-463979.0,-553972.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,c008,0.45445833755655274,0.32238806684977955,-3.697119269201726,-2.317760668525988,-1.444520163939413,-4.088438500108148,-3.6471616217688085,-0.037553759647024745,-0.26484954726763577,-0.0,134627.0,-90066.0,-4815.0,-33958.0,-0.0,3237.0,-330764.0,-321739.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,c008,1.3832287663377014,-10.578947368421053,-5.881131502546534,-4.83624251119409,-3.6849001185808437,-2.3115224759351625,-1.4759567105062321,-0.07138551303955386,-0.27704619451339413,-0.0,93063.0,-143524.0,-6327.0,-24555.0,-0.0,13311.0,139010.0,70978.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,c008,0.2621071134835266,-1.6239158234182143,-5.888636230289536,-5.8641269213375224,-4.810964203376729,-3.6747140046312987,-2.321358861915082,-0.0423573366657822,-0.2018376971865344,-0.0,116831.0,-8984.0,-4713.0,-22458.0,-0.0,14212.0,66716.0,161604.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,c008,-1.4122119366482155,1.8473019403785427,-5.004465373916711,-5.876969817178428,-5.837924613186392,-4.7980057794787925,-3.678535549628742,-0.026313922172587854,-0.18007708558435068,-0.0,186027.0,-8434.0,-4662.0,-31904.0,-0.0,-9214.0,-83054.0,48759.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,c008,1.0818975310511967,0.18945516647592592,-7.912947963098317,-5.496712566414116,-4.993283299457975,-5.849684683113979,-5.823666608058418,-0.03660336073161837,-0.06025612253485567,-0.0,106941.0,-6003.0,-3728.0,-6137.0,-0.0,8729.0,-567192.0,-467390.0,0,0,0,0,0,0,0,0,0,1,0,0,0
2007,c008,0.17884438474246625,1.5642169566522786,-6.693399488795803,-6.627198264073098,-6.543631842404858,-6.1448467092594115,-5.48133483577207,-0.046022235939854356,-0.06219960447741729,-0.0,951514.4545454546,-435465.2727272727,-41705.545454545456,-56365.545454545456,-0.0,2933.454545454544,-175769.0,245142.54545454544,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,c008,0.4315994522555883,1.3362526584432157,-3.989193378346284,-6.627198264073098,-6.543631842404857,-6.1448467092594115,-5.48133483577207,-0.041830811738229466,-0.03460304373983378,-0.0,628306.0,-1432.0,-25031.0,-20706.0,-0.0,13276.0,-482044.0,112369.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,c008,-0.08706410231965152,2.021462615865961,-3.039449555197974,-4.733219899421877,-6.543631842404857,-6.1448467092594115,-5.48133483577207,-0.046942081814499804,-0.030452612393681654,-0.0,622188.0,-593.0,-27816.0,-18045.0,-0.0,-5752.0,-301446.0,268536.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,c008,-2.6233493909482304,8.03272303889861,-3.5658876180835968,-1.8238728377635431,-4.080204977778746,-4.97461009327571,-5.48133483577207,-0.03755054002600534,-0.04590064233512297,-0.0,2359516.0,-4176432.0,-84382.0,-103146.0,-0.0,140874.0,3741820.0,1878250.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2005,c008,1.347327569400681,3.11014797500276,-2.4368948064138634,-2.327552701709844,-2.1484849408934674,-2.190688100172343,-2.221327470977662,-0.043396075898942926,-0.11403604593303018,-0.0,362745.5,-112453.625,-14992.125,-39396.25,-0.0,15883.0,-20062.25,191724.25,0,0,0,0,0,1,0,0,0,0,0,0,0
2007,c008,0.9781911903524495,0.4199344809101197,-2.443310021495343,-1.640466645083087,-2.1484849408934674,-2.1906881001723426,-2.221327470977662,-0.03471862110441004,-0.19041626715534704,-0.0,352514.0,-32268.0,-11656.0,-63928.0,-0.0,-6330.0,-800852.0,-562520.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,c008,0.7088282955443357,-10.20555507447177,-2.495342573437433,-2.4083920085481862,-1.640327782168547,-2.190688100172343,-2.221327470977662,-0.04183161333432326,-0.0839527804588314,-0.0,471415.0,-409513.0,-18781.0,-37692.0,-0.0,-16310.0,472015.0,461134.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2009,c008,0.7479323601755034,5.473999315771468,-2.282406308454411,-2.4712895757334445,-2.332523484634942,-1.7107029913577527,-2.221327470977662,-0.046941501828067875,-0.06697290709665324,-0.0,448014.0,-41744.0,-20029.0,-28576.0,-0.0,2483.0,-42583.0,317565.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,c008,0.9621254503244498,6.296092091578692,-2.204203479237844,-2.277990134264004,-2.422405423960764,-2.339078457002135,-1.7510052954363728,-0.048001262646262186,-0.049899644513032644,-0.0,441929.0,-175592.0,-20203.0,-21002.0,-0.0,8016.0,97385.0,330533.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,c008,-0.7026207834718473,-12.34110466279768,-2.1082749398162144,-2.2038451377983233,-2.254188131437675,-2.4231231573905267,-2.347872327602089,-0.037549153944071934,-0.08730064781857837,-0.0,370011.0,-13874.0,-13232.0,-30764.0,-0.0,-6052.0,49908.0,355997.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012,c008,1.4255250084678786,0.6822697174744694,-2.6067391874616166,-2.110114042159357,-2.1901936574327263,-2.258600085050113,-2.4269792876060006,-0.05929028418390121,-0.18948073203392352,-0.0,235235.0,-251879.0,-13283.0,-42450.0,-0.0,-18240.0,-74664.0,-165281.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018,c008,1.2673280379684255,-1.3121602977805351,-2.9473512680463214,-2.5997992403783905,-2.1022136685823387,-2.194063715435544,-2.2630923430809275,-0.07138209890482106,-0.2820237523992323,-0.0,141712.0,-18144.0,-9634.0,-38063.0,-0.0,39954.0,86189.0,202014.0,0,0,0,0,0,1,0,0,0,0,0,0,0
2006,c008,0.28579712057927836,1.1985064344323832,-2.8727870195889715,-2.6466591210954222,-2.4776910513538195,-2.1686026024556315,-1.9752984628134467,-0.04579976815430636,-0.22722219233464783,-0.0,169617.125,-104940.0,-7398.5,-36705.5,-0.0,5600.5,-42184.25,-16010.625,0,0,0,0,0,0,1,0,0,0,0,0,0
2007,c008,-0.8709141773433678,2.085452775838847,-1.5973423355436545,-2.6466591210954222,-2.4776910513538195,-2.168602602455632,-1.9752984628134467,-0.03471851635348802,-0.2117067214768581,-0.0,212126.0,-40225.0,-7014.0,-42770.0,-0.0,-1677.0,-59815.0,60625.0,0,0,0,0,0,0,1,0,0,0,0,0,0
